영업중,02-867-7056,서울특별시 금천구 가산로 122 (가산동),성지병원,37.47659824,126.8928816,병원,16,35,228,2273.1,"피부과, 비뇨의학과, 정신건강의학과, 내과",19-376
영업중,02-523-1075,서울특별시 강남구 논현로16길 15 (개포동),소우주요양병원,37.47663584,127.0474832,요양병원(일반요양병원),9,10,30,885.33,"내과, 가정의학과, 한방내과, 한방부인과, 침구과",20-32
영업중,02-2046-5201,서울특별시 서초구 효령로 10 (방배동),연세사랑병원,37.47670735,126.986688,병원,165,48,188,10362.98,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",21-329
영업중,02-588-7575,서울특별시 서초구 방배천로2길 22 (방배동),서초프라임요양병원,37.47671668,126.9839262,요양병원(일반요양병원),40,46,212,4622.38,"내과, 신경과, 외과, 정형외과, 신경외과, 재활의학과, 한방내과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과",22-857
영업중,02-523-2835,"서울특별시 동작구 동작대로 13, 3층 (사당동)",따뜻한치과병원,37.47778207,126.9812469,치과병원,4,0,0,308,"예방치과, 구강병리과, 구강악안면방사선과, 구강내과, 치과보존과, 치주과, 소아치과, 치과교정과, 치과보철과, 구강악안면외과",23-524
영업중,02-863-8636,"서울특별시 구로구 남부순환로 1287, 정성요양병원 2.3.5층 남부순환로 107길 24동 (가리봉동)",의료법인 어울림의료재단 정성요양병원,37.47895925,126.8938634,요양병원(일반요양병원),52,72,330,5171.76,"내과, 정신건강의학과, 외과, 정형외과, 신경외과, 재활의학과, 가정의학과, 한방내과",24-606
영업중,02-863-9900,"서울특별시 구로구 남부순환로 1291 (가리봉동, 영진오피스)",남부효요양병원,37.47905202,126.8943759,요양병원(일반요양병원),71,52,299,4290.52,"내과, 외과, 정형외과, 재활의학과, 가정의학과, 한방내과, 침구과",25-419
영업중,02-857-2001,서울특별시 금천구 독산로 362 (독산동),실버한방병원,37.47906927,126.9041873,한방병원,18,62,237,4652.48,"내과, 신경과, 정신건강의학과, 영상의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",26-721
폐업,02-867-7700,"서울특별시 금천구 남부순환로 1372, 5,6,7,8층 (독산동)",효인요양병원,37.47945775,126.9034724,요양병원(일반요양병원),10,18,98,1182,"재활의학과, 가정의학과, 비뇨의학과, 이비인후과, 내과",27-623
영업중,02-880-0114,"서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동,  )",사랑의병원,37.4796258,126.9562864,병원,19,16,74,1441.36,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과",28-33
영업중,02-8787-119,서울특별시 관악구 남부순환로 1867 (봉천동),장튼위튼병원,37.47982652,126.9573036,병원,32,14,30,1996.11,"내과, 외과, 영상의학과",29-478
영업중,215880831,서울특별시 서초구 바우뫼로35길 32 (양재동),참포도나무병원,37.47993343,127.0386829,병원,29,9,38,2313.2,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 소아청소년과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과",30-728
영업중,02-852-1800,서울특별시 금천구 남부순환로 1398 (독산동),구로한방병원,37.47994439,126.9061377,한방병원,10,18,49,2272.58,"내과, 피부과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방재활의학과, 침구과",31-908
영업중,28385558,"서울특별시 금천구 남부순환로 1400, B1,2,4~9층 (독산동)",금천수요양병원,37.47991266,126.9067827,요양병원(일반요양병원),40,59,250,5269.51,"내과, 신경과, 외과, 정형외과, 신경외과, 비뇨의학과, 방사선종양학과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",32-578
영업중,1644-4630,"서울특별시 관악구 남부순환로 1814, 대연빌딩 3,4,8,9층 (봉천동)",연세건우병원,37.48103489,126.9515654,병원,70,23,79,3095.68,"마취통증의학과, 영상의학과, 가정의학과, 재활의학과, 신경외과, 정형외과, 내과",33-948
영업중,28752200,"서울특별시 관악구 남부순환로 1796, -1,2~5층 (봉천동, 삼호빌딩)",강남초이스병원,37.48132661,126.9495974,병원,9,9,35,1304.28,"가정의학과, 재활의학과, 영상의학과, 피부과, 소아청소년과, 마취통증의학과, 성형외과, 신경외과, 정형외과, 내과",34-787
영업중,853-4600,"서울특별시 관악구 남부순환로 1449 (신림동, 서울본병원)",서울본병원,37.48158117,126.9117058,병원,5,31,94,2976.75,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과",35-293
영업중,886-5551,서울특별시 관악구 남부순환로 1785 (봉천동),미래드림여성병원,37.48204084,126.94863,병원,4,22,37,2974,"영상의학과, 병리과, 재활의학과, 소아청소년과, 산부인과, 마취통증의학과, 정형외과, 외과, 내과",36-655
영업중,070-4286-7246,"서울특별시 구로구 시흥대로 547, 금강빌딩 지하1,2~10층(구로동), 디지털로32가길 25, 티타운빌딩 B102,103,205,206,302 (구로동)",참튼튼병원,37.48213832,126.9003951,병원,73,11,54,3773.02,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 재활의학과, 가정의학과, 직업환경의학과",37-957
영업중,02-1644-8511,"서울특별시 관악구 신원로 35, 삼모더프라임타워 6층 (신림동)",치유본한방병원,37.48231277,126.9290238,한방병원,6,27,56,1302.48,"소아청소년과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",38-84
영업중,25872299,서울특별시 동작구 동작대로 67 (사당동),더본병원,37.48249457,126.9816391,병원,22,10,42,1860.53,"마취통증의학과, 신경과, 재활의학과, 비뇨의학과, 피부과, 진단검사의학과, 성형외과, 신경외과, 정형외과, 영상의학과, 가정의학과, 소아청소년과, 외과, 내과",39-923
영업중,1588-3330,"서울특별시 관악구 남부순환로 1485, 2~5층 (신림동, 삼남빌딩)",심정병원,37.48255245,126.9158068,병원,39,22,103,3548.64,"재활의학과, 마취통증의학과, 영상의학과, 내과, 정형외과, 신경외과",40-839
영업중,02)6676-6000,"서울특별시 관악구 신림로 318, 4,5층 (신림동, 청암두산위브)",척편한병원,37.4825745,126.9302525,병원,19,20,90,2940,"영상의학과, 마취통증의학과, 정형외과, 신경외과",41-342
영업중,02-570-1234,"서울특별시 서초구 서초중앙로 4, 기쁨병원 (서초동)",기쁨병원,37.48271294,127.0180633,병원,62,18,61,2731.43,"내과, 외과, 마취통증의학과, 산부인과, 영상의학과, 가정의학과",42-224
영업중,28858080,서울특별시 관악구 남부순환로 1704 (봉천동),강남효요양병원,37.4830464,126.939398,요양병원(일반요양병원),6,39,195,3417.73,"가정의학과, 재활의학과, 신경외과, 정형외과, 외과, 신경과, 내과",43-651
영업중,521-8275,서울특별시 서초구 반포대로9길 42 (서초동),의료법인 부원의료재단 서초요양병원,37.48312886,127.0093541,요양병원(일반요양병원),23,25,117,1995.29,"내과, 신경과, 외과, 정형외과, 신경외과, 흉부외과, 진단검사의학과, 재활의학과, 가정의학과, 한방내과, 침구과",44-288
폐업,2057-2829,서울특별시 서초구 강남대로 220 (양재동),독일웰치과병원,37.48365002,127.0354188,치과병원,2,0,0,192.04,"예방치과, 구강병리과, 구강악안면방사선과, 구강내과, 치과보존과, 치주과, 소아치과, 치과교정과, 치과보철과, 구강악안면외과",45-692
영업중,02-1877-8875,"서울특별시 관악구 남부순환로 1636, 양지병원 (신림동)",에이치플러스 양지병원,37.4842747,126.9323604,종합병원,402,75,291,23232.58,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 직업환경의학과, 응급의학과",46-582
영업중,1544-8235,"서울특별시 동작구 사당로 300, 2·4층일부및3  층 (사당동, 이수자이)",연세바른병원,37.4845264,126.9807117,병원,36,9,41,2207.54,"재활의학과, 마취통증의학과, 영상의학과, 신경외과, 정형외과, 내과",47-912
영업중,02-2138-0075,"서울특별시 강남구 남부순환로 2609, 7~11층 (도곡동)",유나이티드병원,37.48496357,127.0350968,병원,9,14,41,1232.24,"영상의학과, 마취통증의학과, 신경외과, 정형외과",48-600
영업중,888-8866,"서울특별시 관악구 신림로64길 11, 지1층,2~11층 (신림동, 성재빌딩)",강남수요양병원,37.48517586,126.9304463,요양병원(일반요양병원),33,31,175,3474,"가정의학과, 한방안·이비인후·피부과, 사상체질과, 한방재활의학과, 한방신경정신과, 한방내과, 침구과, 신경과, 내과, 재활의학과, 정형외과",49-281
영업중,02-3477-0880,서울특별시 서초구 서초중앙로 39 (서초동),21세기병원,37.48527671,127.015711,병원,55,21,80,5973.74,"정형외과, 신경과, 영상의학과, 마취통증의학과, 신경외과, 내과",50-333
영업중,02-588-2833,"서울특별시 서초구 서초중앙로 39, 5층 (서초동)",서울탑치과병원,37.48527671,127.015711,치과병원,5,0,0,397.02,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",51-438
영업중,02-874-8001,서울특별시 관악구 관악로 242 (봉천동),강남고려병원,37.48561534,126.9567796,병원,16,45,185,5888,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 재활의학과, 가정의학과, 직업환경의학과",52-570
영업중,540-0109,"서울특별시 강남구 남부순환로 2645, 2층 (도곡동, 한독빌딩)",요나한방병원,37.4855823,127.0391537,한방병원,4,10,30,452.91,"사상체질과, 한방내과, 한방재활의학과, 한방소아과, 침구과, 한방신경정신과, 한방부인과, 한방안·이비인후·피부과",53-82
영업중,1544-7522,"서울특별시 강남구 남부순환로 2649, 베드로병원 (도곡동)",강남베드로병원,37.48560876,127.039584,병원,78,56,180,8219.2,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 비뇨의학과, 영상의학과, 재활의학과",54-534
영업중,02-593-0052,"서울특별시 서초구 서초중앙로 42, 블루핀타워 지하2층,1층,2층,3층동 (서초동)",장덕한방병원,37.48586483,127.0162572,한방병원,47,56,187,7160.04,"내과, 신경과, 마취통증의학과, 영상의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",55-155
영업중,1588-3094,서울특별시 서초구 서초중앙로 47 (서초동),세바른병원,37.48595229,127.0153412,병원,37,9,31,2992.04,"내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과",56-286
영업중,02-587-8875,"서울특별시 서초구 명달로 102, 서원빌딩 1-6층 (서초동)",올바로병원,37.486228,127.0043858,병원,10,21,68,2480.74,"내과, 정형외과, 신경외과, 영상의학과",57-165
영업중,28826900,"서울특별시 관악구 은천로 51 (봉천동, 2,3,4,5,6층)",은천요양병원,37.48628522,126.9411998,요양병원(일반요양병원),53,58,285,5561.13,"내과, 신경과, 외과, 소아청소년과, 재활의학과, 가정의학과, 한방내과, 한방재활의학과",58-19
영업중,02-2088-3000,"서울특별시 송파구 정의로8길 7, 한스 (문정동)",민트병원,37.48621392,127.1159205,병원,30,14,37,1808.15,"영상의학과, 산부인과, 외과, 내과",59-911
영업중,02-525-4275,"서울특별시 동작구 동작대로27다길 26, 2층 (사당동, 사당동 주상복합)",내이처럼치과병원,37.48631588,126.9802624,치과병원,3,0,0,477.27,"내과, 치과보철과, 치과교정과, 소아치과",60-504
영업중,02-443-7575,"서울특별시 송파구 문정로 65, 인애가한방병원 1,2,5,6층 (문정동)",인애가송파한방병원,37.48725776,127.1294882,한방병원,9,12,31,928,"침구과, 한방신경정신과, 한방안·이비인후·피부과, 한방소아과, 한방부인과, 한방내과",61-842
영업중,02-586-5557,서울특별시 서초구 서초대로 116 (방배동),의료법인 청해의료재단 제일병원,37.48783013,126.9950531,병원,13,12,44,1739.37,"내과, 외과, 정형외과, 신경외과, 성형외과, 소아청소년과, 피부과, 비뇨의학과",62-537
영업중,02-573-5737,서울특별시 강남구 강남대로 276 (도곡동),메디움강남요양병원,37.48804316,127.0328797,요양병원(일반요양병원),21,32,58,1499.81,"침구과, 사상체질과, 한방재활의학과, 한방신경정신과, 한방안·이비인후·피부과, 한방소아과, 한방부인과, 한방내과, 가정의학과, 재활의학과, 비뇨의학과, 피부과, 이비인후과, 소아청소년과, 산부인과, 신경외과, 정형외과, 외과, 신경과, 내과",63-216
폐업,1544-8297,서울특별시 강남구 강남대로 276 (도곡동),세바른병원,37.48804316,127.0328797,병원,27,9,30,1713.1,"내과, 영상의학과, 마취통증의학과, 정형외과, 신경외과",64-423
영업중,568-2879,"서울특별시 강남구 밤고개로1길 10, 315호 (수서동, 수서현대벤쳐빌)",기쁨정원치과병원,37.48802413,127.1018445,치과병원,1,0,0,166.27,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",65-537
영업중,02-848-0100,서울특별시 동작구 시흥대로 634 (신대방동),의료법인에이치엠피의료재단녹십초요양병원,37.48838686,126.9066216,요양병원(일반요양병원),32,31,187,2337.69,"침구과, 한방재활의학과, 한방안·이비인후·피부과, 한방내과, 재활의학과, 신경과, 외과, 내과, 가정의학과",66-2
폐업,02-3411-2360,"서울특별시 강남구 광평로51길 6-9 (수서동, 지하1층, 지상1~7층)",강남센트럴요양병원,37.4884471,127.1029854,요양병원(일반요양병원),22,20,112,1277.85,"가정의학과, 재활의학과, 비뇨의학과, 피부과, 이비인후과, 소아청소년과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과, 내과",67-458
영업중,02-3410-2114,"서울특별시 강남구 일원로 81 (일원동, 삼성의료원)",삼성서울병원,37.48932275,127.0878951,종합병원,4184,650,1997,267813.37,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과",68-654
폐업,445-4528,"서울특별시 강남구 밤고개로1길 34, 2층 (수서동)",베스필치과병원,37.48878836,127.103603,치과병원,1,0,0,289.29,치과,69-243
영업중,599-2472,"서울특별시 서초구 방배로 177, 4~6층 (방배동)",가야치과병원,37.489217,126.9921614,치과병원,6,0,0,697.58,치과,70-97
영업중,02-536-5599,서울특별시 서초구 방배로 186 (방배동),재단법인 동국한방병원,37.4902647,126.9923834,한방병원,4,10,30,1170.89,"침구과, 한방신경정신과, 한방안·이비인후·피부과, 한방소아과, 한방부인과, 한방내과",71-600
영업중,02-829-9000,"서울특별시 영등포구 시흥대로 657 (대림동, 대림성모병원)",대림성모병원,37.49069031,126.9071676,종합병원,171,60,208,11641.45,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 이비인후과, 영상의학과, 병리과, 진단검사의학과, 가정의학과, 핵의학과, 응급의학과, 구강내과",72-827
폐업,536-8200,서울특별시 서초구 동광로 5 (방배동),강남의림한방병원,37.49109472,126.9834717,한방병원,3,14,50,938.87,"침구과, 한방신경정신과, 한방안·이비인후·피부과, 한방소아과, 한방부인과, 한방내과",73-198
영업중,02-2682-2100,"서울특별시 구로구 서해안로 2296, 삼성미래여성병원 (오류동)",삼성미래여성병원,37.4912425,126.8404444,병원,16,31,48,2595.54,"진단검사의학과, 영상의학과, 비뇨의학과, 피부과, 소아청소년과, 산부인과, 마취통증의학과, 내과",74-58
영업중,02-3475-7023,"서울특별시 서초구 서초중앙로 110, 4,5층 (서초동, 롯데캐슬메디치빌딩)",의료법인 명경의료재단 꽃마을한방병원,37.49159037,127.0145228,한방병원,12,7,30,1279.86,"한방내과, 한방부인과",75-730
영업중,02-431-3521,"서울특별시 송파구 중대로 68 (문정동, 훼밀리샤르망 505호)",수치과병원,37.49156636,127.1164382,치과병원,1,0,0,255.35,"치과보존과, 치주과, 치과보철과",76-519
영업중,1577-1680,"서울특별시 구로구 구로동로 147, MEDI FLOWER 147 (구로동)",예스병원,37.49168633,126.8834008,병원,37,12,58,2410.07,"가정의학과, 진단검사의학과, 외과, 재활의학과, 영상의학과, 마취통증의학과, 정형외과, 신경외과, 내과",77-824
영업중,02-2626-1114,"서울특별시 구로구 구로동로 148, 고려대부속구로병원 (구로동)",고려대학교의과대학부속구로병원,37.491123,126.8847007,종합병원,1514,246,1075,72338.57,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 치과보존과, 예방치과",78-347
영업중,02-3444-3588,"서울특별시 강남구 남부순환로 2909, 여천빌딩 503~505호, 508~509호, 604호호 (대치동)",이솝한방병원,37.49218246,127.0574106,한방병원,7,7,30,445.12,"침구과, 사상체질과, 한방재활의학과, 한방신경정신과, 한방안·이비인후·피부과, 한방소아과, 한방부인과, 한방내과, 소아청소년과",79-768
영업중,1577-7565,"서울특별시 강남구 도곡로 212, 지하2층,지상4~8층 (도곡동)",예작병원,37.49237934,127.0422546,병원,8,11,30,2372.14,"성형외과, 피부과, 비뇨의학과",80-930
영업중,02-1899-0090,"서울특별시 강남구 도곡로 214, 롤스웰빌딩 지하2층, 지하1층, 지상1층 일부, 지상2~7층 (도곡동)",서울본브릿지병원,37.49246335,127.0424181,병원,32,19,64,3146.81,"내과, 정형외과, 영상의학과",81-507
영업중,02-2019-3114,"서울특별시 강남구 언주로 211, 강남세브란스병원 (도곡동)",연세대학교의과대학 강남세브란스병원,37.49209082,127.0463195,종합병원,1411,239,816,87407.61,"치과보존과, 치주과, 치과교정과, 치과보철과, 구강악안면외과, 응급의학과, 핵의학과, 가정의학과, 재활의학과, 진단검사의학과, 병리과, 방사선종양학과, 영상의학과, 비뇨의학과, 피부과, 이비인후과, 안과, 소아청소년과, 산부인과, 마취통증의학과, 성형외과, 흉부외과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과, 내과",82-830
영업중,02-526-0820,"서울특별시 서초구 서초대로 338, 프로비스타 지하1층 지상2~8층 (서초동)",모커리한방병원,37.49484753,127.0186237,한방병원,36,24,92,4661.03,"영상의학과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",83-230
폐업,2036-5555,서울특별시 강남구 도곡로 216 (도곡동),에스병원,37.49264931,127.0427217,병원,25,11,36,2395.1,"재활의학과, 영상의학과, 마취통증의학과, 신경외과, 내과",84-860
영업중,02 2616 7575,"서울특별시 구로구 개봉로19길 3 (개봉동, 강서진료병원)",강서효요양병원,37.49263413,126.8555898,요양병원(일반요양병원),18,22,89,1377.48,"내과, 외과, 정형외과, 신경외과, 피부과, 재활의학과, 한방내과",85-648
영업중,3474-3653,서울특별시 서초구 서초중앙로 126 (서초동),365엠씨(mc)병원,37.4929903,127.014115,병원,23,13,46,2861,"피부과, 성형외과, 외과, 가정의학과",86-682
영업중,02-6247-8800,"서울특별시 서초구 방배로 223, 창생빌딩 2~7층 (방배동)",참푸른병원,37.49303825,126.9899494,병원,14,9,31,1009.2,"내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 피부과, 영상의학과, 재활의학과, 가정의학과",87-96
영업중,02-3411-2360,"서울특별시 송파구 송이로 156, 태정타워 (가락동)",강남센트럴요양병원,37.49302457,127.1245982,요양병원(일반요양병원),26,32,147,1684.51,"가정의학과, 재활의학과, 정신건강의학과, 신경과, 내과",88-786
폐업,02-845-0777,서울특별시 영등포구 도림로 142 (대림동),서울복지한방병원,37.49323934,126.8978996,한방병원,12,11,40,1442.79,"내과, 소아치과, 구강내과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",89-513
영업중,02-1661-9299,"서울특별시 송파구 오금로 513, 위례빌딩 (거여동)",송파미소병원,37.49322331,127.145878,병원,17,25,180,1788,"외과, 정신건강의학과",90-209
영업중,02-2152-6555,"서울특별시 송파구 송이로 152, 마리아 의료재단 새병원 (가락동)",의료법인마리아의료재단마리아병원,37.49327752,127.1244082,병원,30,10,30,3686.13,산부인과,91-221
영업중,02-829-5114,"서울특별시 영등포구 신길로 1 (대림동, 강남성심병원)",한림대학교 강남성심병원,37.49324869,126.9086731,종합병원,881,126,575,58057.32,"내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 응급의학과, 구강악안면외과, 치과보철과, 치과교정과, 치과보존과",92-497
폐업,02-845-0777,서울특별시 영등포구 도림로 144 (대림동),서울복지병원,37.49371414,126.89777,병원,27,33,143,2008.68,"가정의학과, 외과, 영상의학과, 재활의학과, 비뇨의학과, 피부과, 산부인과, 이비인후과, 신경외과, 정형외과, 내과",93-941
영업중,02-1544-3049,"서울특별시 송파구 오금로 488, 삼원빌딩 (거여동)",송파새희망요양병원,37.49345992,127.1429137,요양병원(일반요양병원),25,25,137,2082.53,"한방응급과, 침구과, 사상체질과, 한방재활의학과, 한방신경정신과, 한방안·이비인후·피부과, 한방소아과, 한방부인과, 한방내과, 가정의학과, 재활의학과, 정형외과, 외과, 신경과, 내과",94-412
영업중,02-870-2114,서울특별시 동작구 보라매로5길 20 (신대방동),서울특별시보라매병원,37.49464971,126.9270647,종합병원,1064,209,761,74311.41,"방사선종양학과, 핵의학과, 가정의학과, 재활의학과, 응급의학과, 정신건강의학과, 비뇨의학과, 성형외과, 흉부외과, 병리과, 신경과, 마취통증의학과, 정형외과, 신경외과, 영상의학과, 진단검사의학과, 치과, 피부과, 안과, 이비인후과, 산부인과, 소아청소년과, 외과, 내과",95-496
영업중,02-403-7585,서울특별시 송파구 송이로 148 (가락동),서울석병원,37.49373599,127.1240248,병원,23,11,51,2305.24,"영상의학과, 마취통증의학과, 신경외과, 정형외과, 내과",96-815
